BCHBNB,664,332.7699321329199
BCHBTC,665,277.5578537273572
BCHUSDT,666,188.66545222542663
BCHUSDC,667,189.153869709766
BCHTUSD,668,188.60152366565234
BCHPAX,669,188.88736389303855
BCHBUSD,670,189.05788213530005
BTCRUB,671,268.8987472727571
ETHRUB,672,127.78174941353538
XRPRUB,673,474.3638590155818
BNBRUB,674,448.00575084459524
TROYBNB,675,432.64827999449955
TROYBTC,676,204.66592540853728
TROYUSDT,677,283.2600610216835
BUSDRUB,678,2641.660165715677
QTUMBUSD,679,344.52353971633204
VETBUSD,680,137.3582049968469
VITEBNB,681,nan
VITEBTC,682,225.9731166054663
VITEUSDT,683,787.4046726778965
FTTBNB,684,340.10638153136574
FTTBTC,685,368.8301828931318
FTTUSDT,686,199.35343444422296
BTCTRY,687,284.2133951977394
BNBTRY,688,473.7462618757322
BUSDTRY,689,2477.994639331626
ETHTRY,690,128.78467909124686
XRPTRY,691,462.4679340460399
USDTTRY,692,2377.8412386141176
USDTRUB,693,2829.619453499984
BTCEUR,694,320.643485629365
ETHEUR,695,139.25497945516182
BNBEUR,696,593.355645020237
XRPEUR,697,406.2519452998714
EURBUSD,698,1056.977598276723
EURUSDT,699,1039.510340510697
OGNBNB,700,602.0231190306066
OGNBTC,701,360.928362911143
OGNUSDT,702,399.88664762606936
DREPBNB,703,nan
DREPBTC,704,233.37247265574203
DREPUSDT,705,152.49958705031767
BULLUSDT,706,nan
BULLBUSD,707,nan
BEARUSDT,708,nan
BEARBUSD,709,nan
ETHBULLUSDT,710,nan
ETHBULLBUSD,711,nan
ETHBEARUSDT,712,nan
ETHBEARBUSD,713,nan
TCTBNB,714,nan
TCTBTC,715,205.5271875814472
TCTUSDT,716,443.489090654958
WRXBNB,717,486.1701183940839
WRXBTC,718,247.36559388566005
WRXUSDT,719,937.4796310797078
ICXBUSD,720,407.5832278376922
BTSUSDT,721,202.67054420769705
BTSBUSD,722,nan
LSKUSDT,723,609.5205860181865
BNTUSDT,724,378.39429519178054
BNTBUSD,725,377.68617593391605
LTOBNB,726,nan
LTOBTC,727,187.04715414710495
LTOUSDT,728,225.52283318863135
ATOMBUSD,729,343.91110877792016
DASHBUSD,730,277.3203321573981
NEOBUSD,731,293.5118047507614
WAVESBUSD,732,285.5120820064248
XTZBUSD,733,402.4662339788406
EOSBULLUSDT,734,nan
EOSBULLBUSD,735,nan
EOSBEARUSDT,736,nan
EOSBEARBUSD,737,nan
XRPBULLUSDT,738,nan
XRPBULLBUSD,739,nan
XRPBEARUSDT,740,nan
XRPBEARBUSD,741,nan
BATBUSD,742,456.80052911821036
ENJBUSD,743,648.8939683983006
NANOBUSD,744,85.9342832821225
ONTBUSD,745,347.90052372491607
RVNBUSD,746,377.33373566491895
STRATBUSD,747,nan
STRATBNB,748,nan
STRATUSDT,749,nan
AIONBUSD,750,nan
AIONUSDT,751,433.90706129064404
MBLBNB,752,297.23318721826325
MBLBTC,753,144.46780020389895
MBLUSDT,754,645.216048386067
COTIBNB,755,509.0996475353606
COTIBTC,756,233.33788756530717
COTIUSDT,757,366.7852928637267
ALGOBUSD,758,240.9145508406661
BTTBUSD,759,318.47850420073553
TOMOBUSD,760,155.26068723356454
XMRBUSD,761,221.58324822017372
ZECBUSD,762,295.8326163159127
BNBBULLUSDT,763,nan
BNBBULLBUSD,764,nan
BNBBEARUSDT,765,nan
BNBBEARBUSD,766,nan
STPTBNB,767,nan
STPTBTC,768,214.66717713724412
STPTUSDT,769,581.34920203659
BTCZAR,770,313.4482891398998
ETHZAR,771,134.01992417880342
BNBZAR,772,493.3557549541713
USDTZAR,773,1290.7469021176225
BUSDZAR,774,1323.5912371623858
BTCBKRW,775,228.15029033629256
ETHBKRW,776,112.98137933923641
BNBBKRW,777,330.85273618680867
WTCUSDT,778,730.2849212816582
DATABUSD,779,496.80570048664856
DATAUSDT,780,518.1015915056029
XZCUSDT,781,293.70493473452365
SOLBNB,782,174.07650925796884
SOLBTC,783,215.46770957189577
SOLUSDT,784,135.54253934850394
SOLBUSD,785,135.88470320986525
BTCIDRT,786,264.3143316190455
BNBIDRT,787,434.005812621218
USDTIDRT,788,4411.47920431083
BUSDIDRT,789,3067.580445513164
CTSIBTC,790,262.4933196438903
CTSIUSDT,791,370.5241203526185
CTSIBNB,792,645.0784107144997
CTSIBUSD,793,370.3912279279233
